,open,high,low,close,volume,movement,000001.SS,AAPL,CL=F,GC=F,HG=F,NVDA,^DJI,^GSPC,^N100,^N225
2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,18669407147,5.624024585256682,2910.740966796875,46.737823486328125,52.279998779296875,1339.199951171875,2.6610000133514404,3.6846578121185303,26106.76953125,2891.639892578125,1051.6600341796875,21032.0
2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,19831162906,1.662580728863916,2881.97412109375,46.39840316772461,52.5099983215332,1340.0999755859375,2.634500026702881,3.5946907997131348,26089.609375,2886.97998046875,1047.68994140625,21116.890625
2019-06-15,8689.74609375,8859.1279296875,8618.3955078125,8838.375,18371033226,1.7663120341691707,2881.97412109375,46.39840316772461,52.5099983215332,1340.0999755859375,2.634500026702881,3.5946907997131348,26089.609375,2886.97998046875,1047.68994140625,21116.890625
2019-06-16,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,23348550311,3.622932707487103,2881.97412109375,46.39840316772461,52.5099983215332,1340.0999755859375,2.634500026702881,3.5946907997131348,26089.609375,2886.97998046875,1047.68994140625,21116.890625
2019-06-17,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,15562951919,-2.5598800340442818,2887.6220703125,46.675235748291016,51.93000030517578,1338.699951171875,2.6510000228881836,3.6043832302093506,26112.529296875,2889.669921875,1049.699951171875,21124.0
2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,15848210536,2.1114710381221036,2890.157958984375,47.77296447753906,53.900001525878906,1346.5999755859375,2.7070000171661377,3.7994768619537354,26465.5390625,2917.75,1070.18994140625,20972.7109375
2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,15546809946,2.7350847496536934,2917.802978515625,47.63334274291992,53.7599983215332,1344.5999755859375,2.684499979019165,3.8054416179656982,26504.0,2926.4599609375,1071.280029296875,21333.869140625
2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,17846823784,6.480383180815696,2987.118896484375,48.016117095947266,56.650001525878906,1392.9000244140625,2.7155001163482666,3.8297972679138184,26753.169921875,2954.179931640625,1074.1600341796875,21462.859375
2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,20624008643,5.49195775982847,3001.97998046875,47.8524055480957,57.43000030517578,1396.199951171875,2.7060000896453857,3.771641492843628,26719.130859375,2950.4599609375,1071.4000244140625,21258.640625
2019-06-22,10175.923828125,11157.345703125,10107.03515625,10701.69140625,29995204861,1.4360317604584338,3001.97998046875,47.8524055480957,57.43000030517578,1396.199951171875,2.7060000896453857,3.771641492843628,26719.130859375,2950.4599609375,1071.4000244140625,21258.640625
2019-06-23,10696.69140625,11246.14453125,10556.095703125,10855.37109375,20998326502,1.4346026862422256,3001.97998046875,47.8524055480957,57.43000030517578,1396.199951171875,2.7060000896453857,3.771641492843628,26719.130859375,2950.4599609375,1071.4000244140625,21258.640625
2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,19271652365,7.082074209722089,3008.14794921875,47.80426025390625,57.900001525878906,1414.300048828125,2.7054998874664307,3.79400897026062,26727.5390625,2945.35009765625,1069.3299560546875,21285.990234375
2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,24879684533,10.392020009443502,2982.073974609375,47.07966613769531,57.83000183105469,1414.9000244140625,2.7355000972747803,3.7646830081939697,26548.220703125,2917.3798828125,1066.72998046875,21193.810546875
2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,45105733173,-14.085680731712602,2976.283935546875,48.09794998168945,59.380001068115234,1411.5999755859375,2.7109999656677246,3.958036422729492,26536.8203125,2913.780029296875,1063.8199462890625,21086.58984375
2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,39977475223,10.950072106017949,2996.79296875,48.08350372314453,59.43000030517578,1408.4000244140625,2.7125000953674316,4.056702613830566,26526.580078125,2924.919921875,1062.3800048828125,21338.169921875
2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,35087757766,-3.6104533704081843,2978.8779296875,47.64537811279297,58.470001220703125,1409.699951171875,2.7054998874664307,4.081554889678955,26599.9609375,2941.760009765625,1071.43994140625,21275.919921875
2019-06-29,12400.763671875,12400.91015625,11508.37890625,11959.37109375,29923961128,-9.550801721584046,2978.8779296875,47.64537811279297,58.470001220703125,1409.699951171875,2.7054998874664307,4.081554889678955,26599.9609375,2941.760009765625,1071.43994140625,21275.919921875
2019-06-30,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,27256473494,-2.163420066523025,2978.8779296875,47.64537811279297,58.470001220703125,1409.699951171875,2.7054998874664307,4.081554889678955,26599.9609375,2941.760009765625,1071.43994140625,21275.919921875
2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,29378589324,2.0650116774459715,3044.903076171875,48.51924514770508,59.09000015258789,1385.5999755859375,2.679500102996826,4.129769325256348,26717.4296875,2964.330078125,1078.1700439453125,21729.970703125
2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,31015895223,10.73529339969792,3043.943115234375,48.80329132080078,56.25,1404.5999755859375,2.6575000286102295,4.0318498611450195,26786.6796875,2973.010009765625,1081.4599609375,21754.26953125
2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,30796494294,-6.2353918980041385,3015.262939453125,49.207733154296875,57.34000015258789,1417.699951171875,2.679500102996826,4.044773101806641,26966.0,2995.820068359375,1091.780029296875,21638.16015625
2019-07-04,11972.71875,12006.0751953125,11166.5693359375,11215.4375,25920294033,-2.112958491922401,3005.2490234375,49.207733154296875,57.34000015258789,1417.699951171875,2.679500102996826,4.044773101806641,26966.0,2995.820068359375,1092.2900390625,21702.44921875
2019-07-05,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,23838480210,2.095838770931313,3011.05908203125,49.16438674926758,57.5099983215332,1396.699951171875,2.6584999561309814,3.9821438789367676,26922.119140625,2990.409912109375,1086.0799560546875,21746.380859375
2019-07-06,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,21092024306,2.161705854451945,3011.05908203125,49.16438674926758,57.5099983215332,1396.699951171875,2.6584999561309814,3.9821438789367676,26922.119140625,2990.409912109375,1086.0799560546875,21746.380859375
2019-07-07,11217.6162109375,11541.6201171875,11148.8046875,11450.8466796875,19369044277,7.293009429655473,3011.05908203125,49.16438674926758,57.5099983215332,1396.699951171875,2.6584999561309814,3.9821438789367676,26922.119140625,2990.409912109375,1086.0799560546875,21746.380859375
2019-07-08,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,23482551458,2.3429552014133215,2933.363037109375,48.15091323852539,57.65999984741211,1397.0,2.6559998989105225,3.9070885181427,26806.140625,2975.949951171875,1084.5699462890625,21534.349609375
2019-07-09,12284.326171875,12779.1318359375,12233.26171875,12573.8125,28167921523,-3.318800918078746,2928.22998046875,48.444610595703125,57.83000183105469,1397.5,2.624500036239624,3.909574031829834,26783.490234375,2979.6298828125,1080.530029296875,21565.150390625
2019-07-10,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,33627574244,-6.5631534794114765,2915.302001953125,48.92366027832031,60.43000030517578,1410.0999755859375,2.693000078201294,3.977919101715088,26860.19921875,2993.070068359375,1078.68994140625,21533.48046875
2019-07-11,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,28595327690,4.026215537942113,2917.760986328125,48.5673828125,60.20000076293945,1404.300048828125,2.682499885559082,4.132503032684326,27088.080078125,2999.909912109375,1077.0999755859375,21643.529296875
2019-07-12,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,23534692797,-3.585036493032401,2930.550048828125,48.94050598144531,60.209999084472656,1409.9000244140625,2.691499948501587,4.165556907653809,27332.029296875,3013.77001953125,1079.31005859375,21685.900390625
2019-07-13,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,21042616384,-9.974390088768914,2930.550048828125,48.94050598144531,60.209999084472656,1409.9000244140625,2.691499948501587,4.165556907653809,27332.029296875,3013.77001953125,1079.31005859375,21685.900390625
2019-07-14,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,22486000001,6.230768322534974,2930.550048828125,48.94050598144531,60.209999084472656,1409.9000244140625,2.691499948501587,4.165556907653809,27332.029296875,3013.77001953125,1079.31005859375,21685.900390625
2019-07-15,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,25384047207,-13.009972955850602,2942.18994140625,49.400306701660156,59.58000183105469,1411.4000244140625,2.7074999809265137,4.157106876373291,27359.16015625,3014.300048828125,1080.239990234375,21685.900390625
2019-07-16,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,24151199070,2.2807481217359316,2937.6201171875,49.229393005371094,57.619998931884766,1409.199951171875,2.69350004196167,4.152384281158447,27335.630859375,3004.0400390625,1086.3299560546875,21535.25
2019-07-17,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,24569921549,10.034036323545138,2931.68994140625,48.952552795410156,56.779998779296875,1421.300048828125,2.7100000381469727,4.217748165130615,27219.849609375,2984.419921875,1081.27001953125,21469.1796875
2019-07-18,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,25187024648,-1.2726782329064878,2901.179931640625,49.508636474609375,55.29999923706055,1426.0999755859375,2.7039999961853027,4.229427814483643,27222.970703125,2995.110107421875,1078.280029296875,21046.240234375
2019-07-19,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,20727426310,2.244926725812757,2924.199951171875,48.769596099853516,55.630001068115234,1425.0999755859375,2.744499921798706,4.186183452606201,27154.19921875,2976.610107421875,1081.6400146484375,21466.990234375
2019-07-20,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,20206615155,-1.5606204170657723,2924.199951171875,48.769596099853516,55.630001068115234,1425.0999755859375,2.744499921798706,4.186183452606201,27154.19921875,2976.610107421875,1081.6400146484375,21466.990234375
2019-07-21,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,17130580467,-2.4152889523769483,2924.199951171875,48.769596099853516,55.630001068115234,1425.0999755859375,2.744499921798706,4.186183452606201,27154.19921875,2976.610107421875,1081.6400146484375,21466.990234375
2019-07-22,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,16334414913,-4.276653919461193,2886.97412109375,49.88417434692383,56.220001220703125,1425.300048828125,2.7144999504089355,4.257761001586914,27171.900390625,2985.030029296875,1085.8900146484375,21416.7890625
2019-07-23,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,17851916995,-0.8973223154060239,2899.93994140625,50.2741584777832,56.77000045776367,1420.0999755859375,2.694000005722046,4.3656206130981445,27349.189453125,3005.469970703125,1095.6600341796875,21620.880859375
2019-07-24,9887.73046875,9908.796875,9614.306640625,9811.92578125,17398734322,1.018311979244002,2923.280029296875,50.23323059082031,55.880001068115234,1422.800048828125,2.7039999961853027,4.440178394317627,27269.970703125,3019.56005859375,1095.489990234375,21709.5703125
2019-07-25,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,15821952090,-0.41907535237897253,2937.360107421875,49.83602523803711,56.02000045776367,1413.9000244140625,2.695499897003174,4.308956146240234,27140.98046875,3003.669921875,1092.2099609375,21756.55078125
2019-07-26,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,14495714483,-3.9778510171619375,2944.5400390625,50.00934982299805,56.20000076293945,1418.5,2.676500082015991,4.35095739364624,27192.44921875,3025.860107421875,1097.8199462890625,21658.150390625
2019-07-27,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,16817809536,0.7932599028432463,2944.5400390625,50.00934982299805,56.20000076293945,1418.5,2.676500082015991,4.35095739364624,27192.44921875,3025.860107421875,1097.8199462890625,21658.150390625
2019-07-28,9491.626953125,9575.544921875,9252.296875,9552.8603515625,13738687093,-0.35292930608459283,2944.5400390625,50.00934982299805,56.20000076293945,1418.5,2.676500082015991,4.35095739364624,27192.44921875,3025.860107421875,1097.8199462890625,21658.150390625
2019-07-29,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,13791445323,0.927376519668166,2941.010009765625,50.47636795043945,56.869998931884766,1419.5999755859375,2.7095000743865967,4.344743728637695,27221.349609375,3020.969970703125,1095.43994140625,21616.80078125
2019-07-30,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,13829811132,4.977443590680308,2952.340087890625,50.25971984863281,58.04999923706055,1429.699951171875,2.6705000400543213,4.3604021072387695,27198.01953125,3013.179931640625,1080.4200439453125,21709.310546875
2019-07-31,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,16631520648,3.1137477786643997,2932.510009765625,51.285221099853516,58.58000183105469,1426.0999755859375,2.6579999923706055,4.193142890930176,26864.26953125,2980.3798828125,1081.0899658203125,21521.529296875
2019-08-01,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,17165337858,1.139515690337567,2908.77001953125,50.17546081542969,53.95000076293945,1420.9000244140625,2.6600000858306885,4.098703861236572,26583.419921875,2953.56005859375,1086.8800048828125,21540.990234375
2019-08-02,10402.04296875,10657.953125,10371.013671875,10518.1748046875,17489094082,2.8859736926716506,2867.840087890625,49.11383819580078,55.65999984741211,1445.5999755859375,2.565000057220459,4.0060038566589355,26485.009765625,2932.050048828125,1051.280029296875,21087.16015625
2019-08-03,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,15352685061,1.3718514042569074,2867.840087890625,49.11383819580078,55.65999984741211,1445.5999755859375,2.565000057220459,4.0060038566589355,26485.009765625,2932.050048828125,1051.280029296875,21087.16015625
2019-08-04,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,16530894787,7.615813067183441,2867.840087890625,49.11383819580078,55.65999984741211,1445.5999755859375,2.565000057220459,4.0060038566589355,26485.009765625,2932.050048828125,1051.280029296875,21087.16015625
2019-08-05,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,23875988832,-2.7739623222421628,2821.5,46.54283142089844,54.689998626708984,1464.5999755859375,2.5369999408721924,3.747534990310669,25717.740234375,2844.739990234375,1025.81005859375,20720.2890625
2019-08-06,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,23635107660,4.040712476852915,2777.555908203125,47.42390441894531,53.630001068115234,1472.4000244140625,2.5510001182556152,3.7863049507141113,26029.51953125,2881.77001953125,1022.9000244140625,20585.310546875
2019-08-07,11476.193359375,12036.990234375,11433.701171875,11941.96875,22194988641,0.2046436150864972,2768.679931640625,47.915000915527344,51.09000015258789,1507.300048828125,2.565000057220459,3.824578046798706,26007.0703125,2883.97998046875,1028.989990234375,20516.560546875
2019-08-08,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,19481591730,-0.8646764326666112,2794.552001953125,48.97180938720703,52.540000915527344,1497.699951171875,2.6019999980926514,3.9331843852996826,26378.189453125,2938.090087890625,1049.9599609375,20593.349609375
2019-08-09,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,18339989960,-4.28993368016044,2774.75,48.56825256347656,54.5,1496.5999755859375,2.5840001106262207,3.8317856788635254,26287.439453125,2918.64990234375,1038.3299560546875,20684.8203125
2019-08-10,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,18125355447,1.4933443976921312,2774.75,48.56825256347656,54.5,1496.5999755859375,2.5840001106262207,3.8317856788635254,26287.439453125,2918.64990234375,1038.3299560546875,20684.8203125
2019-08-11,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,15774371518,-1.223256154903185,2774.75,48.56825256347656,54.5,1496.5999755859375,2.5840001106262207,3.8317856788635254,26287.439453125,2918.64990234375,1038.3299560546875,20684.8203125
2019-08-12,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,13647198229,-4.27657511938907,2814.989990234375,48.44501495361328,54.93000030517578,1505.300048828125,2.5799999237060547,3.7639379501342773,25896.439453125,2882.699951171875,1034.780029296875,20684.8203125
2019-08-13,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,16681503537,-7.747238810719049,2797.260009765625,50.49658203125,57.099998474121094,1502.199951171875,2.624500036239624,3.8782598972320557,26279.91015625,2926.320068359375,1041.6400146484375,20455.439453125
2019-08-14,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,19990838300,2.5850521886593203,2808.909912109375,48.993560791015625,55.22999954223633,1515.9000244140625,2.5864999294281006,3.729640483856201,25479.419921875,2840.60009765625,1021.4600219726562,20655.130859375
2019-08-15,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,22899115082,0.6089578552864294,2815.800048828125,48.74949645996094,54.470001220703125,1519.5999755859375,2.5894999504089355,3.6973323822021484,25579.390625,2847.60009765625,1017.5900268554688,20405.650390625
2019-08-16,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,20228207096,-1.3744945908168327,2823.820068359375,49.899723052978516,54.869998931884766,1512.5,2.5899999141693115,3.9654929637908936,25886.009765625,2888.679931640625,1031.3199462890625,20418.810546875
2019-08-17,10358.72265625,10452.625,10086.6982421875,10231.744140625,13778035685,1.1148285637548438,2823.820068359375,49.899723052978516,54.869998931884766,1512.5,2.5899999141693115,3.9654929637908936,25886.009765625,2888.679931640625,1031.3199462890625,20418.810546875
2019-08-18,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,12999813869,5.511826854733437,2823.820068359375,49.899723052978516,54.869998931884766,1512.5,2.5899999141693115,3.9654929637908936,25886.009765625,2888.679931640625,1031.3199462890625,20418.810546875
2019-08-19,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,16038264603,-1.3999682770833077,2883.10009765625,50.830055236816406,56.209999084472656,1500.4000244140625,2.5969998836517334,4.244339466094971,26135.7890625,2923.64990234375,1045.260009765625,20563.16015625
2019-08-20,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,15053082175,-5.80850243386819,2880.0,50.83247375488281,56.34000015258789,1504.5999755859375,2.5739998817443848,4.172018527984619,25962.439453125,2900.510009765625,1038.27001953125,20677.220703125
2019-08-21,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,19473084768,-0.06898901425563819,2880.330078125,51.3834114074707,55.68000030517578,1504.5999755859375,2.5815000534057617,4.255523681640625,26202.73046875,2924.429931640625,1054.6300048828125,20618.5703125
2019-08-22,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,17097508856,2.7332707357414776,2883.43994140625,51.339927673339844,55.349998474121094,1497.300048828125,2.553499937057495,4.2617363929748535,26252.240234375,2922.949951171875,1045.6199951171875,20628.009765625
2019-08-23,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,15627023886,-2.38282805498643,2897.429931640625,48.96696853637695,54.16999816894531,1526.5999755859375,2.5260000228881836,4.037069320678711,25628.900390625,2847.110107421875,1035.1700439453125,20710.91015625
2019-08-24,10407.64453125,10418.0205078125,9982.296875,10159.9609375,15451030650,-0.21105749822180053,2897.429931640625,48.96696853637695,54.16999816894531,1526.5999755859375,2.5260000228881836,4.037069320678711,25628.900390625,2847.110107421875,1035.1700439453125,20710.91015625
2019-08-25,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,14153856610,2.2912889639430167,2897.429931640625,48.96696853637695,54.16999816894531,1526.5999755859375,2.5260000228881836,4.037069320678711,25628.900390625,2847.110107421875,1035.1700439453125,20710.91015625
2019-08-26,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,18438654080,-1.7869397686568034,2863.570068359375,49.89730453491211,53.63999938964844,1526.300048828125,2.5399999618530273,4.111875057220459,25898.830078125,2878.3798828125,1037.81005859375,20261.0390625
2019-08-27,10372.826171875,10381.328125,10087.30078125,10185.5,14762609503,-4.23226300562074,2902.18994140625,49.334266662597656,54.93000030517578,1541.0,2.5434999465942383,4.021162033081055,25777.900390625,2869.159912109375,1045.199951171875,20456.080078125
2019-08-28,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,17603790323,-2.503712008044423,2893.760009765625,49.66532516479492,55.779998779296875,1537.800048828125,2.5510001182556152,4.010715007781982,26036.099609375,2887.93994140625,1042.3299560546875,20479.419921875
2019-08-29,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,17045878501,0.9250450148868827,2890.919921875,50.50625228881836,56.709999084472656,1526.5,2.559499979019165,4.154504776000977,26362.25,2924.580078125,1056.9100341796875,20460.9296875
2019-08-30,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,13595263986,0.33850433381186207,2886.239990234375,50.441001892089844,55.099998474121094,1519.0999755859375,2.5329999923706055,4.1671929359436035,26403.279296875,2926.4599609375,1064.0899658203125,20704.369140625
2019-08-31,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,11454806419,1.3218884990569668,2886.239990234375,50.441001892089844,55.099998474121094,1519.0999755859375,2.5329999923706055,4.1671929359436035,26403.279296875,2926.4599609375,1064.0899658203125,20704.369140625
2019-09-01,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,11445355859,6.033939401703048,2886.239990234375,50.441001892089844,55.099998474121094,1519.0999755859375,2.5329999923706055,4.1671929359436035,26403.279296875,2926.4599609375,1064.0899658203125,20704.369140625
2019-09-02,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,17248102294,2.675033314982045,2924.10595703125,50.441001892089844,55.099998474121094,1519.0999755859375,2.5329999923706055,4.1671929359436035,26403.279296875,2926.4599609375,1066.699951171875,20620.189453125
2019-09-03,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,19384917989,-0.2734199230500889,2930.14990234375,49.70640563964844,53.939998626708984,1545.9000244140625,2.512500047683716,4.084102630615234,26118.01953125,2906.27001953125,1062.199951171875,20625.16015625
2019-09-04,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,16742664769,-0.17896052830365106,2957.409912109375,50.549747467041016,56.2599983215332,1550.300048828125,2.5789999961853027,4.198288440704346,26355.470703125,2937.780029296875,1073.6600341796875,20649.140625
2019-09-05,10588.18359375,10627.26953125,10516.41796875,10575.533203125,14551239508,-2.1013642005712985,2985.860107421875,51.53807067871094,56.29999923706055,1515.4000244140625,2.624500036239624,4.471442222595215,26728.150390625,2976.0,1082.4300537109375,21085.939453125
2019-09-06,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,19536574783,1.5835734030373416,2999.60009765625,51.53324508666992,56.52000045776367,1506.199951171875,2.615499973297119,4.444324970245361,26797.4609375,2978.7099609375,1082.530029296875,21199.5703125
2019-09-07,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,15307366476,-0.7224177456150227,2999.60009765625,51.53324508666992,56.52000045776367,1506.199951171875,2.615499973297119,4.444324970245361,26797.4609375,2978.7099609375,1082.530029296875,21199.5703125
2019-09-08,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,13670567493,-1.0180916017754393,2999.60009765625,51.53324508666992,56.52000045776367,1506.199951171875,2.615499973297119,4.444324970245361,26797.4609375,2978.7099609375,1082.530029296875,21199.5703125
2019-09-09,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,17595943368,-2.119008819226731,3024.739990234375,51.753135681152344,57.849998474121094,1502.199951171875,2.6105000972747803,4.4903483390808105,26835.509765625,2978.429931640625,1080.4300537109375,21318.419921875
2019-09-10,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,14906809639,0.6168113381149309,3021.199951171875,52.36450958251953,57.400001525878906,1490.300048828125,2.6105000972747803,4.557019233703613,26909.4296875,2979.389892578125,1079.3599853515625,21392.099609375
2019-09-11,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,15428063426,2.2769346729666573,3008.81005859375,54.029441833496094,55.75,1494.4000244140625,2.5975000858306885,4.585628032684326,27137.0390625,3000.929931640625,1085.8699951171875,21597.759765625
2019-09-12,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,15323563925,-0.4762677568511009,3031.239990234375,53.90861129760742,55.09000015258789,1498.699951171875,2.623500108718872,4.584136009216309,27182.44921875,3009.570068359375,1091.7099609375,21759.609375
2019-09-13,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,14109864675,-0.024111148814232042,3031.239990234375,52.8598747253418,54.849998474121094,1490.9000244140625,2.680999994277954,4.5261712074279785,27219.51953125,3007.389892578125,1093.5899658203125,21988.2890625
2019-09-14,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,13468713124,-0.09978652998753335,3031.239990234375,52.8598747253418,54.849998474121094,1490.9000244140625,2.680999994277954,4.5261712074279785,27219.51953125,3007.389892578125,1093.5899658203125,21988.2890625
2019-09-15,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,12043433567,-0.6853586494147135,3031.239990234375,52.8598747253418,54.849998474121094,1490.9000244140625,2.680999994277954,4.5261712074279785,27219.51953125,3007.389892578125,1093.5899658203125,21988.2890625
2019-09-16,10347.22265625,10386.8671875,10189.744140625,10276.7939453125,15160167779,-0.3456475294145833,3030.75,53.13776397705078,62.900001525878906,1503.0999755859375,2.621000051498413,4.483133792877197,27076.8203125,2997.9599609375,1084.489990234375,21988.2890625
2019-09-17,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,15304603363,-0.4201080893668663,2978.1201171875,53.331092834472656,59.34000015258789,1505.0999755859375,2.609499931335449,4.504527568817139,27110.80078125,3005.699951171875,1087.300048828125,22001.3203125
2019-09-18,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,16169268880,0.6684186526369817,2985.659912109375,53.8312873840332,58.11000061035156,1507.5,2.5954999923706055,4.477410793304443,27147.080078125,3006.72998046875,1088.5699462890625,21960.7109375
2019-09-19,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,19937691247,-0.8257355384274523,2999.280029296875,53.3939208984375,58.130001068115234,1498.4000244140625,2.5910000801086426,4.401785850524902,27094.7890625,3006.7900390625,1094.1600341796875,22044.44921875
2019-09-20,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,14734189639,-1.5903604843314323,3006.449951171875,52.61339569091797,58.09000015258789,1507.300048828125,2.5899999141693115,4.296056747436523,26935.0703125,2992.070068359375,1098.68994140625,22079.08984375
2019-09-21,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,13425266806,0.5057606145695059,3006.449951171875,52.61339569091797,58.09000015258789,1507.300048828125,2.5899999141693115,4.296056747436523,26935.0703125,2992.070068359375,1098.68994140625,22079.08984375
2019-09-22,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,13199651698,-3.3868427345709606,3006.449951171875,52.61339569091797,58.09000015258789,1507.300048828125,2.5899999141693115,4.296056747436523,26935.0703125,2992.070068359375,1098.68994140625,22079.08984375
2019-09-23,10067.962890625,10074.23828125,9727.1435546875,9729.32421875,15144925408,-11.396041364961839,2977.080078125,52.85262680053711,58.63999938964844,1523.699951171875,2.5945000648498535,4.349542140960693,26949.990234375,2991.780029296875,1088.81005859375,22079.08984375
2019-09-24,9729.3212890625,9804.3173828125,8370.8017578125,8620.56640625,25002886689,-1.5494717619790932,2985.340087890625,52.601314544677734,57.290000915527344,1532.0999755859375,2.5894999504089355,4.292076110839844,26807.76953125,2966.60009765625,1088.56005859375,22098.83984375
2019-09-25,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,21744728353,-4.336346023976723,2955.429931640625,53.41082763671875,56.4900016784668,1504.5999755859375,2.5950000286102295,4.433877468109131,26970.7109375,2984.8701171875,1081.7099609375,22020.150390625
2019-09-26,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,19258205289,1.636635757099958,2929.090087890625,53.13534927368164,56.40999984741211,1507.5,2.559999942779541,4.411735534667969,26891.119140625,2977.6201171875,1089.4100341796875,22048.240234375
2019-09-27,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,16408941156,-0.07187075808087195,2932.169921875,52.876800537109375,55.90999984741211,1499.0999755859375,2.5829999446868896,4.272920608520508,26820.25,2961.7900390625,1093.18994140625,21878.900390625
